time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-11-29T19:38:49.651Z,31.72856511,-104.5243923,5.874487305,2.7,ml,28,83,0.01065048742,0.3,tx,tx2022xkbx,2023-02-05T23:25:16.040Z,"51 km SSW of Whites City, New Mexico",earthquake,1.206731315,0.821702844,0.2,16,reviewed,tx,tx
2022-11-29T09:41:25.446Z,31.67150103,-104.4037571,6.851391602,3.1,ml,40,69,0.02083223837,0.2,tx,tx2022xjif,2023-02-05T23:25:05.040Z,"55 km S of Whites City, New Mexico",earthquake,0.884310977,0.6659488957000002,0.1,30,reviewed,tx,tx
2022-11-29T05:39:14.649Z,31.56357293,-104.1398534,6.851391602,2.5,ml,40,67,0.01894018508,0.3,tx,tx2022xjaf,2023-02-05T23:25:00.040Z,"42 km NW of Toyah, Texas",earthquake,0.8571435536,0.645425613,0.2,28,reviewed,tx,tx
2022-11-29T05:38:25.946Z,31.5621748,-104.1441462,7.776879883,2.5,ml,49,68,0.02242986456,0.2,tx,tx2022xjae,2023-02-05T23:25:00.040Z,"43 km NW of Toyah, Texas",earthquake,0.5563507658,0.7288545401,0,7,reviewed,tx,tx
2022-11-29T04:58:47.331Z,31.56079363,-104.1446752,6.851391602,2.5,ml,35,68,0.02374414685,0.2,tx,tx2022xiyw,2023-02-05T23:24:58.040Z,"43 km NW of Toyah, Texas",earthquake,0.6909888476,0.7721828726,0.2,25,reviewed,tx,tx
2022-11-28T18:59:23.630Z,31.55439337,-104.1371084,6.645727539,3.5,ml,28,94,0.06394206948,0.2,tx,tx2022xifc,2023-02-05T23:24:47.040Z,"42 km NW of Toyah, Texas",earthquake,0.951248195,0.8525760928,0.2,28,reviewed,tx,tx
2022-11-28T01:54:59.726Z,31.60928415,-103.9636918,8.856616211,2.5,ml,21,51,0.09247617778,0.1,tx,tx2022xgxi,2023-02-05T23:24:27.040Z,"36 km WSW of Mentone, Texas",earthquake,0.6318803144000001,1.173837599,0.2,30,reviewed,tx,tx
2022-11-27T04:21:04.350Z,31.68216525,-104.3893176,6.080151367,2.6,ml,41,65,0.03123944252,0.2,tx,tx2022xfgo,2023-02-05T23:24:13.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7756321779,0.7476161329,0.1,26,reviewed,tx,tx
2022-11-26T16:07:26.095Z,31.68666321,-104.4044329,6.028735352,3.1,ml,27,53,0.03853210815,0.2,tx,tx2022xeij,2023-02-05T23:24:02.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7324375305,0.6606405197,0.1,15,reviewed,tx,tx
2022-11-26T03:35:34.457Z,31.56777641,-104.097804,6.093005371,2.9,ml,25,89,0.0260658877,0.1,tx,tx2022xdjo,2023-02-05T23:23:54.040Z,"40 km NW of Toyah, Texas",earthquake,0.5935271382000001,0.4279970683,0.1,14,reviewed,tx,tx
2022-11-26T01:33:46.235Z,31.59041145,-104.1986443,7.416967772999999,2.5,ml,32,69,0.06335867002,0.2,tx,tx2022xdfn,2023-02-05T23:23:52.040Z,"49 km NW of Toyah, Texas",earthquake,0.8898936917999999,0.8875039241000001,0.1,6,reviewed,tx,tx
2022-11-25T14:17:39.182Z,31.68441096,-104.3974134,5.668823242,2.9,ml,34,68,0.02462898738,0.3,tx,tx2022xcjh,2023-01-30T06:01:48.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7599768221,0.5713262311,0.2,25,reviewed,tx,tx
2022-11-25T11:27:17.727Z,32.43255615,-102.0742426,9.268351237,2.6,ml,14,68,0.0866120179,0.1,tx,tx2022xcdr,2023-01-30T06:01:45.040Z,"35 km SSW of Los Ybanez, Texas",earthquake,0.683702758,1.441473352,0.3,18,reviewed,tx,tx
2022-11-24T20:51:13.494Z,31.61409731,-104.0025809,7.63548584,3,ml,28,40,0.01415188267,0.1,tx,tx2022xbat,2023-01-30T06:01:36.040Z,"38 km NNW of Toyah, Texas",earthquake,0.4051072786,0.3575512789,0.1,7,reviewed,tx,tx
2022-11-24T20:50:33.699Z,31.61348604,-103.9791765,8.509558105,2.9,ml,34,42,0.00924858362,0.1,tx,tx2022xbaw,2023-01-30T06:01:36.040Z,"37 km WSW of Mentone, Texas",earthquake,0.4366896767,0.3813544663,0.2,25,reviewed,tx,tx
2022-11-24T19:25:47.585Z,31.6155766,-104.0067572,7.982543944999999,2.5,ml,19,56,0.01029470364,0.2,tx,tx2022xaxz,2023-01-30T06:01:35.040Z,"39 km NNW of Toyah, Texas",earthquake,0.5904878257,0.6254181135,0.2,12,reviewed,tx,tx
2022-11-24T19:19:28.583Z,31.62673498,-104.0029099,8.483850098,4.7,ml,52,31,0.01444631952,0.1,tx,tx2022xaxs,2023-01-30T06:01:35.040Z,"34 km WSW of Mentone, Texas",earthquake,0.4634159272,0.5129711472,0.2,69,reviewed,tx,tx
2022-11-24T19:19:16.597Z,31.62399855,-103.9967096,6.607165527,2.6,ml,22,52,0.01844120946,0.2,tx,tx2022xaxt,2023-01-30T06:01:35.040Z,"38 km WSW of Mentone, Texas",earthquake,0.4751126678,0.546741406,0.2,13,reviewed,tx,tx
2022-11-24T19:14:19.519Z,31.63414005,-103.9876096,7.429821777,4.5,ml,42,47,0.0284181076,0.1,tx,tx2022xaxp,2023-01-30T06:01:35.040Z,"western Texas",earthquake,0.4271537021,0.5628307978,0.2,42,reviewed,tx,tx
2022-11-24T18:06:09.076Z,31.71009894,-104.4725011,5.051831055,2.7,ml,18,70,0.04374027532,0.2,tx,tx2022xavi,2023-01-30T06:01:34.040Z,"western Texas",earthquake,0.8081332747,0.6231927762,0.2,16,reviewed,tx,tx
2022-11-24T07:18:11.294Z,31.68670531,-104.3979724,6.080151367,2.7,ml,34,68,0.02465505083,0.3,tx,tx2022wzzy,2023-01-30T06:01:29.040Z,"54 km S of Whites City, New Mexico",earthquake,0.795001245,0.6093266244,0.1,25,reviewed,tx,tx
2022-11-24T01:04:01.024Z,31.96472168,-102.3454173,9.732991536,2.5,ml,9,99,0.03750275805,0.1,tx,tx2022wznp,2023-01-30T06:01:25.040Z,"6 km SSE of Gardendale, Texas",earthquake,1.299182984,1.45322052,0.2,6,reviewed,tx,tx
2022-11-23T14:50:35.291Z,31.52836424,-104.0080874,6.735705566,2.7,ml,26,64,0.03978448044,0.2,tx,tx2022wytk,2023-01-30T06:01:15.040Z,"31 km NW of Toyah, Texas",earthquake,0.600897029,0.5072398595,0.1,14,reviewed,tx,tx
2022-11-23T08:05:12.187Z,31.6797273,-104.4108303,6.131567383,2.9,ml,11,77,0.01285860803,0.2,tx,tx2022wyga,2023-01-30T06:01:09.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9730985237,0.6868458639,0.1,7,reviewed,tx,tx
2022-11-23T01:57:57.820Z,31.71635872,-104.5581962,7.828295898,3.6,ml,25,84,0.02546249951,0.2,tx,tx2022wxtx,2023-01-30T06:01:04.040Z,"53 km SSW of Whites City, New Mexico",earthquake,1.042226669,0.48762861,0.2,13,reviewed,tx,tx
2022-11-22T22:37:32.622Z,31.61543446,-103.9806647,7.494091797,2.5,ml,25,55,0.01114609983,0.1,tx,tx2022wxnh,2023-01-30T06:01:02.040Z,"37 km WSW of Mentone, Texas",earthquake,0.5563605344,0.7478512946,0.2,19,reviewed,tx,tx
2022-11-22T21:51:18.205Z,31.60261979,-104.2379952,7.314135742,2.5,ml,40,70,0.07280686641,0.2,tx,tx2022wxlt,2023-01-30T06:01:02.040Z,"52 km NW of Toyah, Texas",earthquake,0.7609347166,1.2270591390000003,0,6,reviewed,tx,tx
2022-11-22T19:08:14.772Z,31.72202186,-104.538867,6.234399414,2.7,ml,40,83,0.03735853271,0.3,tx,tx2022wxgj,2023-01-30T06:01:01.040Z,"52 km SSW of Whites City, New Mexico",earthquake,1.066101125,0.8049782144,0.2,27,reviewed,tx,tx
2022-11-22T14:59:56.163Z,31.5651355,-104.0973856,6.131567383,2.6,ml,26,63,0.02754761872,0.2,tx,tx2022wwye,2023-01-30T06:00:58.040Z,"40 km NW of Toyah, Texas",earthquake,0.6885982928999999,0.5243154318999999,0.1,14,reviewed,tx,tx
2022-11-22T05:07:49.415Z,31.67840454,-104.5330249,6.131567383,2.8,ml,57,80,0.02919804107,0.2,tx,tx2022wweq,2023-01-30T06:00:49.040Z,"57 km SSW of Whites City, New Mexico",earthquake,0.8673729726,0.5458611471,0.1,30,reviewed,tx,tx
2022-11-21T00:05:43.378Z,31.72073247,-104.5270042,5.977319336,3.2,ml,47,82,0.002540980578,0.2,tx,tx2022wtze,2023-01-30T06:00:30.040Z,"52 km SSW of Whites City, New Mexico",earthquake,1.34593216,0.7286162548,0.2,36,reviewed,tx,tx
2022-11-20T14:35:35.923Z,31.67402863,-104.2907317,7.828295898,2.5,ml,31,48,0.02215529894,0.2,tx,tx2022wtgj,2023-01-30T06:00:25.040Z,"56 km S of Whites City, New Mexico",earthquake,0.7300700182999998,0.75345197,0.2,17,reviewed,tx,tx
2022-11-20T07:13:29.469Z,31.67866353,-104.4980343,6.080151367,2.8,ml,25,67,0.01034706592,0.2,tx,tx2022wsru,2023-01-30T06:00:21.040Z,"56 km SSW of Whites City, New Mexico",earthquake,1.023957262,0.5519265482,0.2,32,reviewed,tx,tx
2022-11-20T05:23:49.753Z,31.61467777,-104.0008352,9.319360352,2.5,ml,39,67,0.01532146673,0.1,tx,tx2022wsoc,2023-01-30T06:00:20.040Z,"38 km NNW of Toyah, Texas",earthquake,0.4780162619,0.382363127,0.2,55,reviewed,tx,tx
2022-11-20T02:10:25.319Z,31.52457686,-104.00686,6.645727539,2.6,ml,26,57,0.04159663069,0.1,tx,tx2022wshu,2023-01-30T06:00:17.040Z,"30 km NW of Toyah, Texas",earthquake,0.8063491689,0.5750945329,0.1,13,reviewed,tx,tx
2022-11-19T10:03:52.335Z,31.63489585,-104.0020069,7.468383789,4,ml,64,29,0.02022828971,0.1,tx,tx2022wrbx,2023-01-30T06:00:09.040Z,"38 km WSW of Mentone, Texas",earthquake,0.3740445906,0.4914256713,0.2,32,reviewed,tx,tx
2022-11-18T23:32:23.924Z,31.62950719,-103.9986185,6.041589355,2.6,ml,36,40,0.0190027255,0.2,tx,tx2022wqhb,2023-01-28T19:58:03.040Z,"western Texas",earthquake,0.31485454730000006,0.3742234313,0.1,17,reviewed,tx,tx
2022-11-18T20:59:21.348Z,31.67179354,-104.4947353,7.776879883,2.7,ml,54,56,0.006058288765,0.3,tx,tx2022wqbz,2023-01-28T19:58:27.040Z,"56 km SSW of Whites City, New Mexico",earthquake,0.8762243676,0.646243604,0,6,reviewed,tx,tx
2022-11-18T20:21:46.584Z,31.55345937,-104.0868348,6.568603515999999,2.5,ml,40,63,0.03291418644,0.2,tx,tx2022wqau,2023-01-28T19:58:03.040Z,"38 km NW of Toyah, Texas",earthquake,0.666250405,0.6955354633,0.1,24,reviewed,tx,tx
2022-11-18T19:23:22.283Z,31.61052859,-104.0045813,7.879711914,3,ml,23,47,0.01458160604,0.1,tx,tx2022wpyw,2023-01-28T19:58:27.040Z,"38 km NNW of Toyah, Texas",earthquake,0.7124754233,0.7812741194,0,6,reviewed,tx,tx
2022-11-18T18:58:39.338Z,31.64230543,-104.0188587,6.632873535,2.8,ml,45,31,0.02256284588,0.2,tx,tx2022wpxz,2023-01-28T19:58:27.040Z,"40 km W of Mentone, Texas",earthquake,0.373745946,0.4262904849,0,6,reviewed,tx,tx
2022-11-18T09:04:56.076Z,31.63432551,-104.0007935,6.093005371,2.6,ml,41,50,0.02052108987,0.1,tx,tx2022wpem,2023-01-28T19:58:25.040Z,"38 km WSW of Mentone, Texas",earthquake,0.3923002471,0.3472479117,0,6,reviewed,tx,tx
2022-11-18T08:12:39.614Z,31.62771827,-103.9838138,7.661193848,2.5,ml,50,49,0.02130090788,0.2,tx,tx2022wpct,2023-01-28T19:58:03.040Z,"37 km WSW of Mentone, Texas",earthquake,0.4230850257,0.5464791676,0,7,reviewed,tx,tx
2022-11-18T05:34:56.965Z,31.66637445,-104.5436651,6.131567383,2.9,ml,61,80,0.03663789676,0.2,tx,tx2022woxo,2023-01-28T19:58:24.040Z,"58 km SSW of Whites City, New Mexico",earthquake,0.7436026784,0.5058978915,0,7,reviewed,tx,tx
2022-11-18T03:34:03.081Z,31.63249997,-103.9970184,7.892565918,2.6,ml,54,52,0.02179012693,0.2,tx,tx2022wotl,2023-01-28T19:58:24.040Z,"",earthquake,0.5066407765,0.5383626745,0,6,reviewed,tx,tx
2022-11-18T03:10:16.393Z,31.67380084,-104.5340535,6.285815430000001,2.8,ml,57,80,0.02884867974,0.2,tx,tx2022wost,2023-01-28T19:58:24.040Z,"57 km SSW of Whites City, New Mexico",earthquake,0.7099330686,0.4819380803,0,7,reviewed,tx,tx
2022-11-17T19:00:24.883Z,31.6348178,-103.9911103,6.427209473,2.5,ml,40,32,0.02725711418,0.2,tx,tx2022wocp,2023-01-28T19:58:04.040Z,"37 km WSW of Mentone, Texas",earthquake,0.3859345052,0.5398813228,0.2,25,reviewed,tx,tx
2022-11-17T12:31:55.560Z,31.61738727,-103.980808,8.22677002,2.5,ml,23,87,0.01221038566,0.2,tx,tx2022wnpu,2023-01-28T19:58:03.040Z,"37 km WSW of Mentone, Texas",earthquake,0.5645719546,0.46599425,0.2,16,reviewed,tx,tx
2022-11-17T11:29:42.805Z,31.6196887,-103.9797423,6.350085449,2.5,ml,21,86,0.01294433927,0.1,tx,tx2022wnns,2023-01-28T19:58:03.040Z,"37 km WSW of Mentone, Texas",earthquake,0.5941044724,0.4040087446,0.2,15,reviewed,tx,tx
2022-11-17T05:23:15.094Z,31.63863353,-104.0174954,6.761413573999999,2.6,ml,73,38,0.01886664601,0.2,tx,tx2022wnbq,2023-01-28T19:58:20.040Z,"40 km W of Mentone, Texas",earthquake,0.4342443109,0.4266930486,0,6,reviewed,tx,tx
2022-11-17T04:38:32.046Z,31.63586216,-103.988021,7.725463867,3.8,ml,26,62,0.03003720998,0.2,tx,tx2022wnac,2023-01-28T19:58:20.040Z,"37 km WSW of Mentone, Texas",earthquake,0.7293201207,0.8052283398999999,0,7,reviewed,tx,tx
2022-11-17T01:49:06.251Z,31.61709197,-104.0004432,8.021105957,2.5,ml,46,34,0.01501811036,0.2,tx,tx2022wmuo,2023-01-28T19:58:03.040Z,"38 km NNW of Toyah, Texas",earthquake,0.4165548373,0.4471366673,0.2,36,reviewed,tx,tx
2022-11-17T01:07:12.249Z,31.6073714,-103.9868145,7.622631836000001,2.9,ml,21,79,0.01569201884,0.1,tx,tx2022wmtf,2023-01-28T19:58:20.040Z,"western Texas",earthquake,0.5367199491,0.7376777493999999,0,7,reviewed,tx,tx
2022-11-17T01:04:09.186Z,31.61508142,-103.9832184,7.866857910000001,3.6,ml,41,52,0.01302693788,0.1,tx,tx2022wmtd,2023-01-28T19:58:20.040Z,"37 km WSW of Mentone, Texas",earthquake,0.4949392663,0.6186177071,0.1,7,reviewed,tx,tx
2022-11-17T00:21:03.814Z,31.61147683,-103.960608,6.118713379,2.5,ml,35,49,0.007065360933,0.1,tx,tx2022wmrr,2023-01-28T19:58:03.040Z,"35 km WSW of Mentone, Texas",earthquake,0.4745974965,0.4703427896,0.2,30,reviewed,tx,tx
2022-11-16T23:15:03.885Z,31.61603198,-103.9735391,7.686901855,2.8,ml,69,42,0.006677845243,0.2,tx,tx2022wmpl,2023-01-28T19:58:20.040Z,"36 km WSW of Mentone, Texas",earthquake,0.3591881296,0.4993021098,0,6,reviewed,tx,tx
2022-11-16T22:50:36.355Z,31.6128595,-103.9949091,8.033959961,2.7,ml,23,42,0.0223432176,0.1,tx,tx2022wmor,2023-01-28T19:58:03.040Z,"38 km NNW of Toyah, Texas",earthquake,0.7887660223,0.7498294400999999,0.1,6,reviewed,tx,tx
2022-11-16T22:39:13.563Z,31.62947111,-104.0091105,8.123937988,4,ml,65,28,0.01217681002,0.2,tx,tx2022wmog,2023-01-28T19:58:20.040Z,"39 km WSW of Mentone, Texas",earthquake,0.3487371414,0.4202172365,0.2,53,reviewed,tx,tx
2022-11-16T22:01:04.256Z,31.63447804,-103.9896289,5.874487305,2.6,ml,18,83,0.02969373108,0.1,tx,tx2022wmnb,2023-01-28T19:58:04.040Z,"37 km WSW of Mentone, Texas",earthquake,0.5438910784999998,0.6610738489,0.2,12,reviewed,tx,tx
2022-11-16T21:52:02.421Z,31.62852652,-103.9826069,8.702368164,2.5,ml,48,36,0.02137164028,0.3,tx,tx2022wmmt,2023-01-28T19:58:03.040Z,"37 km WSW of Mentone, Texas",earthquake,0.5925321234,0.7740357686,0.2,27,reviewed,tx,tx
2022-11-16T21:46:03.596Z,31.60882457,-103.9636898,8.650952148,2.6,ml,28,47,0.04180113523,0.2,tx,tx2022wmmo,2023-01-28T19:58:03.040Z,"36 km WSW of Mentone, Texas",earthquake,0.597543612,0.931127986,0.1,17,reviewed,tx,tx
2022-11-16T21:40:29.743Z,31.61789254,-103.9665535,5.733093261999999,3.3,ml,45,44,0.007464039608,0.2,tx,tx2022wmmk,2023-01-28T19:58:20.040Z,"36 km WSW of Mentone, Texas",earthquake,0.3906443601,0.4240851915,0,6,reviewed,tx,tx
2022-11-16T21:39:45.066Z,31.63413111,-103.9903,4.833312988000001,2.8,ml,31,42,0.02747049639,0.2,tx,tx2022wmmj,2023-01-28T19:58:19.040Z,"37 km WSW of Mentone, Texas",earthquake,0.546964977,0.5401525016,0,7,reviewed,tx,tx
2022-11-16T21:36:30.788Z,31.63425093,-103.9888208,6.620019531,2.6,ml,13,86,0.02861427392,0.1,tx,tx2022wmmh,2023-01-28T19:58:24.040Z,"37 km WSW of Mentone, Texas",earthquake,0.638139173,0.8094712489,0.1,7,reviewed,tx,tx
2022-11-16T21:32:44.481Z,31.6367452,-103.9987871,6.902807617,5.4,ml,42,46,0.02345152448,0.1,tx,tx2022wmmd,2023-10-18T21:42:57.131Z,"Coalson Draw, Texas",earthquake,0.4628109061,0.629622792,0.2,21,reviewed,tx,tx
2022-11-15T10:40:53.196Z,31.56971559,-104.1011759,7.314135742,2.7,ml,58,54,0.02265965832,0.2,tx,tx2022wjvc,2023-01-28T19:58:16.040Z,"40 km NW of Toyah, Texas",earthquake,0.6745122255,0.6005234971,0,7,reviewed,tx,tx
2022-11-13T12:14:56.703Z,31.68403456,-104.3844888,7.416967772999999,2.5,ml,48,68,0.03549705828,0.2,tx,tx2022wghf,2023-01-28T19:58:03.040Z,"54 km S of Whites City, New Mexico",earthquake,0.6586702128000002,0.8047854906,0.1,27,reviewed,tx,tx
2022-11-13T06:46:45.620Z,31.56471977,-104.1141859,6.812829589999999,2.6,ml,62,65,0.01674516626,0.2,tx,tx2022wfwk,2023-01-28T19:58:03.040Z,"41 km NW of Toyah, Texas",earthquake,0.5207680131,0.5320387458,0.1,36,reviewed,tx,tx
2022-11-13T06:41:59.751Z,31.56818731,-104.1093671,7.04420166,2.6,ml,68,54,0.01723427504,0.2,tx,tx2022wfwf,2023-01-28T19:58:11.040Z,"41 km NW of Toyah, Texas",earthquake,0.4744768862,0.5376528799,0.1,36,reviewed,tx,tx
2022-11-13T04:36:24.265Z,31.65098384,-104.2173573,6.851391602,3.3,ml,25,64,0.0454918935,0.2,tx,tx2022wfsc,2023-01-28T19:58:11.040Z,"54 km NW of Toyah, Texas",earthquake,0.7976126288,0.9309969014000001,0.2,22,reviewed,tx,tx
2022-11-13T04:32:11.549Z,31.64823732,-104.2151853,8.033959961,2.8,ml,42,64,0.04841817538,0.2,tx,tx2022wfry,2023-01-28T19:58:11.040Z,"54 km NW of Toyah, Texas",earthquake,0.7425291381,0.7985719206,0.2,32,reviewed,tx,tx
2022-11-12T04:13:23.760Z,32.22198486,-103.0796256,6.871785482,2.6,ml,28,49,0.3008025442,0.2,tx,tx2022wdvv,2023-01-28T19:58:03.040Z,"16 km NE of Jal, New Mexico",earthquake,1.318796567,2.378447592,0.1,17,reviewed,tx,tx
2022-11-10T06:04:24.936Z,31.61005255,-104.3069072,7.57121582,2.7,ml,53,60,0.07130471104,0.2,tx,tx2022waim,2023-01-21T19:27:18.040Z,"58 km WNW of Toyah, Texas",earthquake,0.645621705,0.8041388661999999,0,6,reviewed,tx,tx
2022-11-08T17:56:22.349Z,31.6716,-104.3605,7.599,2.7,ml,51,45,0.063,0.45,us,us7000inc3,2023-01-21T19:27:15.040Z,"55 km S of Whites City, New Mexico",earthquake,1.02,2.404,0.062,95,reviewed,us,us
2022-11-08T11:57:11.424Z,31.66201297,-104.3783731,6.697143555000001,3.3,ml,27,66,0.04611814088,0.4,tx,tx2022vxcy,2023-01-21T19:27:14.040Z,"56 km S of Whites City, New Mexico",earthquake,1.054774604,1.093573855,0.2,20,reviewed,tx,tx
2022-11-07T15:15:03.090Z,31.65135131,-104.3180018,7.468383789,3.5,ml,36,128,0.0496107281,0.3,tx,tx2022vvod,2023-01-21T19:27:12.040Z,"58 km S of Whites City, New Mexico",earthquake,0.8618272423999999,0.9912782859,0.2,26,reviewed,tx,tx
2022-11-05T01:01:29.521Z,31.6791131,-104.4339741,5.977319336,2.5,ml,49,52,0.02301193799,0.2,tx,tx2022vquw,2023-01-21T19:27:07.040Z,"55 km S of Whites City, New Mexico",earthquake,0.7320092335,0.6817216885,0,6,reviewed,tx,tx
2022-11-02T20:54:50.475Z,31.61903434,-104.0946022,6.658581543,2.5,ml,41,52,0.0294235517,0.2,tx,tx2022vmvv,2023-01-12T23:11:05.040Z,"western Texas",earthquake,0.5093364725,0.5285228202999999,0,7,reviewed,tx,tx
2022-10-31T21:25:59.414Z,31.61580046,-104.2655282,7.57121582,2.6,ml,42,70,0.0558968268,0.2,tx,tx2022vjfw,2023-01-12T23:10:50.040Z,"55 km NW of Toyah, Texas",earthquake,0.6431311491,0.8691278185,0.2,25,reviewed,tx,tx
2022-10-31T08:56:31.637Z,32.00623877,-103.8406251,9.730688477,2.7,ml,77,48,0.0340414831,0.3,tx,tx2022vigy,2023-01-12T23:10:46.040Z,"32 km SE of Malaga, New Mexico",earthquake,0.7659687075,0.5743185435,0.1,41,reviewed,tx,tx
2022-10-31T06:11:47.166Z,31.50369418,-104.0615686,6.697143555000001,2.8,ml,36,66,0.07987959381,0.4,tx,tx2022vibr,2023-01-12T23:10:45.040Z,"33 km NW of Toyah, Texas",earthquake,0.8837237952,0.9342804610999998,0.2,21,reviewed,tx,tx
2022-10-29T12:28:31.860Z,31.61152169,-104.1051839,6.440063477,2.8,ml,20,86,0.03772546272,0.1,tx,tx2022vexe,2023-01-12T23:10:29.040Z,"44 km NW of Toyah, Texas",earthquake,0.8334419623,0.8135117211,0.2,16,reviewed,tx,tx
2022-10-28T15:46:19.597Z,31.61084666,-104.2466622,8.548120117,2.5,ml,45,58,0.06281208837,0.3,tx,tx2022vdid,2023-01-03T15:23:45.040Z,"54 km NW of Toyah, Texas",earthquake,0.813083685,1.021837652,0.1,25,reviewed,tx,tx
2022-10-25T11:00:39.814Z,33.0002,-105.9296,5,3,mb_lg,28,93,1.164,0.26,us,us6000iwb8,2023-01-03T15:23:37.040Z,"2 km NNE of La Luz, New Mexico",earthquake,4.38,1.934,0.066,77,reviewed,us,us
2022-10-25T04:46:36.251Z,31.61366151,-103.9955853,8.509558105,2.5,ml,22,72,0.02300703371,0.1,tx,tx2022uwzw,2023-01-03T15:23:37.040Z,"38 km NNW of Toyah, Texas",earthquake,0.4332090144,0.4284933966,0.3,16,reviewed,tx,tx
2022-10-25T02:02:01.995Z,31.67492506,-104.3714882,7.622631836000001,2.6,ml,36,45,0.05491849058,0.2,tx,tx2022uwul,2023-01-03T15:23:37.040Z,"55 km S of Whites City, New Mexico",earthquake,0.7342701433999999,0.9619820673,0.1,7,reviewed,tx,tx
2022-10-21T20:57:35.150Z,31.68212359,-104.3957777,7.416967772999999,3.1,ml,47,45,0.04036775516,0.2,tx,tx2022uqxw,2022-12-31T23:03:48.040Z,"western Texas",earthquake,0.7480003862,0.7702511921,0.2,27,reviewed,tx,tx
2022-10-21T19:57:58.254Z,31.67243422,-104.4016123,6.74855957,3.7,ml,69,45,0.03061056725,0.2,tx,tx2022uqvy,2022-10-26T20:55:38.871Z,"western Texas",earthquake,0.7114874449,0.6520422468,0.1,32,reviewed,tx,tx
2022-10-21T19:57:58.047Z,31.6826,-104.419,5,3.5,mwr,96,50,0.029,0.5,us,us6000ivlt,2022-12-31T23:03:48.040Z,"western Texas",earthquake,0.92,1.262,0.08,15,reviewed,us,us
2022-10-21T19:21:14.830Z,31.66692993,-104.3999478,6.851391602,3.1,ml,17,70,0.02938945526,0.2,tx,tx2022uqus,2022-12-31T23:03:48.040Z,"56 km S of Whites City, New Mexico",earthquake,1.253121004,1.051816863,0.2,25,reviewed,tx,tx
2022-10-20T18:41:46.858Z,31.64865291,-104.223799,6.131567383,2.5,ml,18,59,0.04190879685,0.2,tx,tx2022uoxw,2022-12-31T23:03:44.040Z,"55 km NW of Toyah, Texas",earthquake,1.049313311,1.332976846,0.2,25,reviewed,tx,tx
2022-10-20T15:00:07.107Z,31.6480198,-104.212762,7.648339844,2.9,ml,15,64,0.05033877972,0.2,tx,tx2022uoqp,2022-12-31T23:03:41.040Z,"54 km NW of Toyah, Texas",earthquake,1.160850258,1.473957882,0.2,10,reviewed,tx,tx
2022-10-20T06:54:20.088Z,31.64319288,-104.2129973,7.622631836000001,2.8,ml,16,65,0.05261255631,0.2,tx,tx2022uoao,2022-12-31T23:03:40.040Z,"western Texas",earthquake,1.285972566,1.458076418,0.2,13,reviewed,tx,tx
2022-10-20T04:15:59.798Z,31.66128988,-104.2241581,8.008251953,3.367831862,mlv,24,52,0.0362372696,0.1,tx,tx2022unvi,2022-12-31T23:03:40.040Z,"56 km NW of Toyah, Texas",earthquake,0.8138145236,0.8328803887,0.134607562,19,reviewed,tx,tx
2022-10-19T21:24:22.660Z,31.60955928,-104.2722054,7.288427734,2.9,ml,14,79,0.06245764559,0.1,tx,tx2022unhu,2022-12-31T23:03:40.040Z,"56 km NW of Toyah, Texas",earthquake,1.233605564,1.8559254030000003,0.2,11,reviewed,tx,tx
2022-10-19T12:35:59.548Z,31.6103947,-103.9758004,8.882324218999997,2.5,ml,14,70,0.1008872178,0.2,tx,tx2022umqi,2022-12-31T23:03:39.040Z,"37 km NNW of Toyah, Texas",earthquake,1.04005631,1.792650114,0.2,11,reviewed,tx,tx
2022-10-19T02:54:37.567Z,31.64591099,-104.3809226,6.285815430000001,2.8,ml,20,71,0.04478086133,0.2,tx,tx2022ulxd,2022-12-31T23:03:38.040Z,"",earthquake,1.087628636,1.35260242,0.1,14,reviewed,tx,tx
2022-10-16T17:44:36.730Z,31.64293987,-104.2175697,6.260107422,2.5,ml,9,85,0.04952490479,0.2,tx,tx2022uhoa,2022-12-31T23:03:35.040Z,"54 km NW of Toyah, Texas",earthquake,1.586248263,1.852519588,0.1,12,reviewed,tx,tx
2022-10-16T02:48:44.748Z,32.00028938,-103.8287224,7.725463867,3.3,ml,35,27,0.02307565763,0.2,tx,tx2022ugkl,2022-12-31T23:03:34.040Z,"33 km SE of Malaga, New Mexico",earthquake,0.6050915289999999,0.7369326983999999,0.2,15,reviewed,tx,tx
2022-10-15T19:09:22.734Z,31.68204991,-104.4070829,6.234399414,2.5,ml,11,95,0.03350912411,0.1,tx,tx2022ufvh,2022-12-31T23:03:34.040Z,"54 km S of Whites City, New Mexico",earthquake,1.215873261,1.083590017,0.1,9,reviewed,tx,tx
2022-10-15T03:46:49.929Z,31.60720673,-103.9666414,8.625244141,2.9,ml,18,51,0.103974438,0.2,tx,tx2022ueqw,2022-12-31T23:03:33.040Z,"",earthquake,0.7175745946,1.23101105,0.2,9,reviewed,tx,tx
